PPP1CC	5501	12	110719680	110742939	-1	12q24.11	24.11
PIH1D1	55011	19	49446298	49453497	-1	19q13.33	13.33
PPP2R3C	55012	14	35085467	35122517	-1	14q13.2	13.2
MCUB	55013	4	109560209	109688719	1	4q25	25
STX17	55014	9	99906654	99974534	1	9q31.1	31.1
PRPF39	55015	14	45084107	45116282	1	14q21.2	21.2
C14orf119	55017	14	23095505	23100456	1	14q11.2	11.2
PPP1R1A	5502	12	54575387	54588659	-1	12q13.2	13.2
TTC38	55020	22	46267961	46294008	1	22q13.31	13.31
PID1	55022	2	228850526	229271285	-1	2q36.3	36.3
PHIP	55023	6	78934419	79078254	-1	6q14.1	14.1
BANK1	55024	4	101411286	102074812	1	4q24	24
TMEM255A	55026	X	120258650	120311556	-1	Xq24	24
HEATR3	55027	16	50065970	50107272	1	16q12.1	12.1
FBXO34	55030	14	55271421	55361918	1	14q22.3	22.3
USP47	55031	11	11841423	11961887	1	11p15.3	-15.3
SLC35A5	55032	3	112561709	112585579	1	3q13.2	13.2
FKBP14	55033	7	30010587	30026702	-1	7p14.3	-14.3
MOCOS	55034	18	36187497	36272157	1	18q12.2	12.2
NOL8	55035	9	92297358	92325636	-1	9q22.31	22.31
CCDC40	55036	17	80036632	80100613	1	17q25.3	25.3
PTCD3	55037	2	86106223	86142157	1	2p11.2	-11.2
CDCA4	55038	14	105009573	105021083	-1	14q32.33	32.33
TRMT12	55039	8	124450820	124462150	1	8q24.13	24.13
PPP1R2	5504	3	195514428	195543386	-1	3q29	29
EPN3	55040	17	50532682	50543750	1	17q21.33	21.33
PLEKHB2	55041	2	131104847	131353709	1	2q21.1	21.1
VPS37C	55048	11	61130257	61161615	-1	11q12.2	12.2
REX1BD	55049	19	18588685	18592336	1	19p13.11	-13.11
NRDE2	55051	14	90267860	90331969	-1	14q32.11	32.11
MRPL20	55052	1	1401909	1407293	-1	1p36.33	-36.33
ATG16L1	55054	2	233210051	233295674	1	2q37.1	37.1
ZWILCH	55055	15	66504959	66550130	1	15q22.31	22.31
PPP1R3A	5506	7	113876777	114075920	-1	7q31.1	31.1
WIPI1	55062	17	68420948	68457513	-1	17q24.2	24.2
ENOX1	55068	13	43213518	43786908	-1	13q14.11	14.11
TMEM248	55069	7	66921225	66958551	1	7q11.21	11.21
PPP1R3C	5507	10	91628442	91633071	-1	10q23.32	23.32
DET1	55070	15	88494440	88546675	-1	15q26.1	26.1
C9orf40	55071	9	74946583	74952912	-1	9q21.13	21.13
RNF31	55072	14	24146683	24160660	1	14q12	12
OXR1	55074	8	106359476	106752694	1	8q23.1	23.1
UACA	55075	15	70654554	70763558	-1	15q23	23
TAPBPL	55080	12	6451690	6466517	1	12p13.31	-13.31
IFT57	55081	3	108160812	108222435	-1	3q13.12	13.12
ARGLU1	55082	13	106541673	106568137	-1	13q33.3	33.3
KIF26B	55083	1	245353678	245713153	1	1q44	44
SOBP	55084	6	107490106	107661306	1	6q21	21
RADX	55086	X	106611930	106679439	1	Xq22.3	22.3
CCDC186	55088	10	114120862	114174232	-1	10q25.3	25.3
SLC38A4	55089	12	46764761	46832408	-1	12q13.11	13.11
PPP1R3D	5509	20	59936663	59940305	-1	20q13.33	13.33
MED9	55090	17	17476994	17493221	1	17p11.2	-11.2
TMEM51	55092	1	15152532	15220478	1	1p36.21	-36.21
WDYHV1	55093	8	123416726	123470028	1	8q24.13	24.13
GPATCH1	55094	19	33080899	33130542	1	19q13.11	13.11
SAMD4B	55095	19	39342396	39385710	1	19q13.2	13.2
EBLN2	55096	3	73061659	73063337	1	3p13	-13
AVP	551	20	3082556	3084724	-1	20p13	-13
PPP1R7	5510	2	241149576	241183652	1	2q37.3	37.3
WDR70	55100	5	37379285	37753435	1	5p13.2	-13.2
ATG2B	55102	14	96279195	96363341	-1	14q32.2	32.2
RALGPS2	55103	1	178725147	178921841	1	1q25.2	25.2
ANO1	55107	11	70078302	70189528	1	11q13.3	13.3
BSDC1	55108	1	32365103	32394731	-1	1p35.1	-35.1
AGGF1	55109	5	77029251	77065234	1	5q13.3	13.3
PPP1R8	5511	1	27830782	27851676	1	1p35.3	-35.3
MAGOHB	55110	12	10604193	10613609	-1	12p13.2	-13.2
PLEKHJ1	55111	19	2230084	2237704	-1	19p13.3	-13.3
WDR60	55112	7	158856558	158956747	1	7q36.3	36.3
ARHGAP17	55114	16	24919389	25015666	-1	16p12.1	-12.1
TMEM39B	55116	1	32072031	32102866	1	1p35.2	-35.2
CRTAC1	55118	10	97865000	98030828	-1	10q24.2	24.2
PRPF38B	55119	1	108692310	108702928	1	1p13.3	-13.3
FANCL	55120	2	58159243	58241372	-1	2p16.1	-16.1
AKIRIN2	55122	6	87674860	87702233	-1	6q15	15
PIWIL2	55124	8	22275316	22357568	1	8p21.3	-21.3
CEP192	55125	18	12991362	13125052	1	18p11.21	-11.21
HEATR1	55127	1	236549005	236604516	-1	1q43	43
TRIM68	55128	11	4598672	4608231	-1	11p15.4	-15.4
ARMC4	55130	10	27775186	27999079	-1	10p12.1	-12.1
RBM28	55131	7	128297685	128343908	-1	7q32.1	32.1
LARP1B	55132	4	128061286	128222931	1	4q28.2	28.2
SRBD1	55133	2	45388680	45612165	-1	2p21	-21
FAM90A1	55138	12	8221260	8227618	-1	12p13.31	-13.31
ANKZF1	55139	2	219229783	219236679	1	2q35	35
PPP1R10	5514	6	30600413	30618612	-1	6p21.33	-21.33
ELP3	55140	8	28089673	28191156	1	8p21.1	-21.1
HAUS2	55142	15	42548828	42569994	1	15q15.2	15.2
CDCA8	55143	1	37692481	37709719	1	1p34.3	-34.3
LRRC8D	55144	1	89821014	89936611	1	1p22.2	-22.2
THAP1	55145	8	42836674	42843325	-1	8p11.21	-11.21
ZDHHC4	55146	7	6577434	6589374	1	7p22.1	-22.1
RBM23	55147	14	22893204	22919182	-1	14q11.2	11.2
UBR7	55148	14	93207056	93229215	1	14q32.12	32.12
PPP2CA	5515	5	134194332	134226073	-1	5q31.1	31.1
C19orf73	55150	19	49118402	49119143	-1	19q13.33	13.33
DALRD3	55152	3	49015488	49022293	-1	3p21.31	-21.31
SDAD1	55153	4	75940950	75990962	-1	4q21.1	21.1
MSTO1	55154	1	155610205	155614951	1	1q22	22
ARMC1	55156	8	65602458	65634217	-1	8q13.1	13.1
DARS2	55157	1	173824653	173858808	1	1q25.1	25.1
RFWD3	55159	16	74621399	74666877	-1	16q23.1	23.1
PPP2CB	5516	8	30774457	30814314	-1	8p12	-12
ARHGEF10L	55160	1	17539698	17697874	1	1p36.13	-36.13
TMEM33	55161	4	41935129	41960803	1	4p13	-13
PNPO	55163	17	47941506	47949308	1	17q21.32	21.32
SHQ1	55164	3	72749277	72861914	-1	3p13	-13
CEP55	55165	10	93496612	93529092	1	10q23.33	23.33
CENPQ	55166	6	49463370	49493107	1	6p12.3	-12.3
MSL2	55167	3	136148917	136197241	-1	3q22.3	22.3
MRPS18A	55168	6	43671303	43687791	-1	6p21.1	-21.1
PRMT6	55170	1	107056674	107067636	1	1p13.3	-13.3
TBCCD1	55171	3	186546067	186570543	-1	3q27.3	27.3
MRPS10	55173	6	42206807	42217861	-1	6p21.1	-21.1
INTS10	55174	8	19817391	19852083	1	8p21.3	-21.3
KLHL11	55175	17	41848518	41865423	-1	17q21.2	21.2
SEC61A2	55176	10	12129637	12169961	1	10p14	-14
RMDN3	55177	15	40735884	40755851	-1	15q15.1	15.1
MRM3	55178	17	782353	792509	1	17p13.3	-13.3
FAIM	55179	3	138608606	138633376	1	3q22.3	22.3
PPP2R1A	5518	19	52190048	52229518	1	19q13.41	13.41
RNF220	55182	1	44405194	44651724	1	1p34.1	-34.1
RIF1	55183	2	151409883	151508013	1	2q23.3	23.3
DZANK1	55184	20	18383367	18467281	-1	20p11.23	-11.23
SLC25A36	55186	3	140941830	140980995	1	3q23	23
VPS13D	55187	1	12230030	12512047	1	1p36.22	-36.22
RIC8B	55188	12	106774621	106889316	1	12q23.3	23.3
PPP2R1B	5519	11	111726908	111766389	-1	11q23.1	23.1
NUDT11	55190	X	51490011	51496592	-1	Xp11.22	-11.22
NADSYN1	55191	11	71453109	71524107	1	11q13.4	13.4
PBRM1	55193	3	52545352	52685917	-1	3p21.1	-21.1
EVA1B	55194	1	36322031	36324154	-1	1p34.3	-34.3
CCDC198	55195	14	57469301	57493867	-1	14q22.3	22.3
RESF1	55196	12	31959370	31993107	1	12p11.21	-11.21
RPRD1A	55197	18	35984387	36067576	-1	18q12.2	12.2
APPL2	55198	12	105173297	105236203	-1	12q23.3	23.3
FAM86C1	55199	11	71787510	71801237	1	11q13.4	13.4
AVPR1A	552	12	63142759	63151201	-1	12q14.2	14.2
PPP2R2A	5520	8	26291508	26372680	1	8p21.2	-21.2
PLEKHG6	55200	12	6310436	6328506	1	12p13.31	-13.31
MAP1S	55201	19	17719242	17734513	1	19p13.12	-13.12
GOLPH3L	55204	1	150646230	150697154	-1	1q21.3	21.3
ARL8B	55207	3	5122245	5180912	1	3p26.1	-26.1
SETD5	55209	3	9397615	9479240	1	3p25.3	-25.3
PPP2R2B	5521	5	146581146	147084784	-1	5q32	32
ATAD3A	55210	1	1512162	1534685	1	1p36.33	-36.33
DPPA4	55211	3	109326141	109337572	-1	3q13.13	13.13
BBS7	55212	4	121824329	121870487	-1	4q27	27
FANCI	55215	15	89243949	89317261	1	15q26.1	26.1
NKAPD1	55216	11	112074086	112085150	1	11q23.1	23.1
TMLHE	55217	X	155489011	155669944	-1	Xq28	28
MACO1	55219	1	25430858	25500209	1	1p36.11	-36.11
PPP2R2C	5522	4	6320578	6563600	-1	4p16.1	-16.1
LRRC20	55222	10	70298970	70382650	-1	10q22.1	22.1
TRIM62	55223	1	33145399	33182059	-1	1p35.1	-35.1
ETNK2	55224	1	204131062	204152044	-1	1q32.1	32.1
RAVER2	55225	1	64745095	64833232	1	1p31.3	-31.3
NAT10	55226	11	34105617	34147670	1	11p13	-13
LRRC1	55227	6	53794497	53924125	1	6p12.1	-12.1
PNMA8A	55228	19	46466491	46471563	-1	19q13.32	13.32
PANK4	55229	1	2508537	2526597	-1	1p36.32	-36.32
PPP2R3A	5523	3	135965728	136147894	1	3q22.2	22.2
USP40	55230	2	233475520	233566782	-1	2q37.1	37.1
CCDC87	55231	11	66590176	66593063	-1	11q13.2	13.2
MOB1A	55233	2	74152528	74178898	-1	2p13.1	-13.1
SMU1	55234	9	33041765	33076674	-1	9p21.1	-21.1
UBA6	55236	4	67612652	67701155	-1	4q13.2	13.2
SLC38A7	55238	16	58665109	58684770	-1	16q21	21
PTPA	5524	9	129110950	129148946	1	9q34.11	34.11
STEAP3	55240	2	119223831	119265652	1	2q14.2	14.2
KIRREL1	55243	1	157993273	158100262	1	1q23.1	23.1
UQCC1	55245	20	35302566	35412031	-1	20q11.22	11.22
CCDC25	55246	8	27733316	27772653	-1	8p21.1	-21.1
YY1AP1	55249	1	155659443	155689000	-1	1q22	22
PPP2R5A	5525	1	212285410	212361853	1	1q32.3	32.3
ELP2	55250	18	36129444	36180557	1	18q12.2	12.2
PCMTD2	55251	20	64259386	64278487	1	20q13.33	13.33
ASXL2	55252	2	25733753	25878487	-1	2p23.3	-23.3
ADI1	55256	2	3498728	3502360	-1	2p25.3	-25.3
MRGBP	55257	20	62796473	62801729	1	20q13.33	13.33
THNSL2	55258	2	88170274	88186636	1	2p11.2	-11.2
PPP2R5B	5526	11	64917553	64934475	1	11q13.1	13.1
TMEM143	55260	19	48332356	48364059	-1	19q13.32	13.32
C7orf43	55262	7	100154420	100158723	-1	7q22.1	22.1
TMEM19	55266	12	71686082	71705047	1	12q21.1	21.1
ECHDC2	55268	1	52895910	52927212	-1	1p32.3	-32.3
PSPC1	55269	13	19674752	19783019	-1	13q12.11	12.11
PPP2R5C	5527	14	101761798	101927989	1	14q32.31	32.31
IMP3	55272	15	75639085	75648706	-1	15q24.2	24.2
TMEM100	55273	17	55719627	55732121	-1	17q23.1	23.1
PHF10	55274	6	169703902	169725566	-1	6q27	27
VPS53	55275	17	508668	721717	-1	17p13.3	-13.3
PGM2	55276	4	37826660	37862937	1	4p14	-14
QRSL1	55278	6	106629578	106668417	1	6q21	21
PPP2R5D	5528	6	42984553	43012342	1	6p21.1	-21.1
CWF19L1	55280	10	100232298	100267680	-1	10q24.31	24.31
TMEM140	55281	7	135148072	135166215	1	7q33	33
UBE2W	55284	8	73780097	73878910	-1	8q21.11	21.11
RBM41	55285	X	107064420	107118823	-1	Xq22.3	22.3
C4orf19	55286	4	37453925	37623495	1	4p14	-14
RHOT1	55288	17	32142454	32253374	1	17q11.2	11.2
ATXN7L3B	552889	12	74537835	74545430	1	12q21.1	21.1
PPP2R5E	5529	14	63371364	63543377	-1	14q23.2	23.2
BRF2	55290	8	37843268	37849861	-1	8p11.23	-11.23
BOLA2	552900	16	29443056	29454964	-1	16p11.2	-11.2
PPP6R3	55291	11	68460731	68615334	1	11q13	13
UEVLD	55293	11	18529609	18588747	-1	11p15.1	-15.1
FBXW7	55294	4	152320544	152536092	-1	4q31.3	31.3
KLHL26	55295	19	18637025	18671721	1	19p13.11	-13.11
TBC1D19	55296	4	26576437	26756223	1	4p15.2	-15.2
CCDC91	55297	12	28133249	28581511	1	12p11.22	-11.22
BRIX1	55299	5	34915677	34925996	1	5p13.2	-13.2
AVPR1B	553	1	206106936	206117699	-1	1q32.1	32.1
PPP3CA	5530	4	101023409	101348278	-1	4q24	24
PI4K2B	55300	4	25160663	25279204	1	4p15.2	-15.2
OLAH	55301	10	15032227	15073853	1	10p13	-13
SPTLC3	55304	20	13008972	13169103	1	20p12.1	-12.1
DDX19A	55308	16	70346861	70373383	1	16q22.1	22.1
PPP4C	5531	16	30075978	30085376	1	16p11.2	-11.2
ZNF444	55311	19	56132599	56160893	1	19q13.43	13.43
PEF1	553115	1	31629866	31644896	-1	1p35.2	-35.2
RFK	55312	9	76385526	76394517	-1	9q21.13	21.13
TMA16	55319	4	163494442	163520539	1	4q32.2	32.2
PPP3CB	5532	10	73436428	73496024	-1	10q22.2	22.2
MIS18BP1	55320	14	45203190	45253540	-1	14q21.2	21.2
TMEM74B	55321	20	1180561	1185415	-1	20p13	-13
C5orf22	55322	5	31532287	31555053	1	5p13.3	-13.3
LARP6	55323	15	70829130	70854157	-1	15q23	23
ABCF3	55324	3	184186023	184194012	1	3q27.1	27.1
AGPAT5	55326	8	6708642	6761503	1	8p23.1	-23.1
LIN7C	55327	11	27494418	27506769	-1	11p14	-14
RNLS	55328	10	88273864	88584530	-1	10q23.31	23.31
MNS1	55329	15	56421544	56465137	-1	15q21.3	21.3
PPP3CC	5533	8	22440819	22541142	1	8p21.3	-21.3
BLOC1S4	55330	4	6716174	6717664	1	4p16.1	-16.1
ACER3	55331	11	76860867	77026797	1	11q13.5	13.5
DRAM1	55332	12	101877580	102012130	1	12q23.2	23.2
SYNJ2BP	55333	14	70366499	70417090	-1	14q24.2	24.2
NIPSNAP3B	55335	9	104764129	104777764	1	9q31.1	31.1
FBXL8	55336	16	67159932	67164570	1	16q22.1	22.1
C19orf66	55337	19	10086122	10093252	1	19p13.2	-13.2
WDR33	55339	2	127701027	127811187	-1	2q14.3	14.3
PPP3R1	5534	2	68178857	68256237	-1	2p14	-14
GIMAP5	55340	7	150722253	150750033	1	7q36.1	36.1
STRBP	55342	9	123109500	123268586	-1	9q33.1	33.1
TCP11L1	55346	11	33039417	33105943	1	11p13	-13
ABHD10	55347	3	111979010	111993368	1	3q13.2	13.2
CHDH	55349	3	53812335	53846419	-1	3p21.1	-21.1
PPP3R2	5535	9	101591604	101595021	-1	9q31.1	31.1
COPRS	55352	17	31851871	31859291	-1	17q11.2	11.2
LAPTM4B	55353	8	97775057	97853013	1	8q22.1	22.1
HJURP	55355	2	233833416	233854566	-1	2q37.1	37.1
PPP5C	5536	19	46347087	46392981	1	19q13.32	13.32
PI4K2A	55361	10	97640686	97676434	1	10q24.2	24.2
HEMGN	55363	9	97926791	97944856	-1	9q22.33	22.33
TMEM176A	55365	7	150800403	150805118	1	7q36.1	36.1
PIDD1	55367	11	799179	809753	-1	11p15.5	-15.5
PPP6C	5537	9	125146573	125189939	-1	9q33.3	33.3
TMCO6	55374	5	140639427	140645408	1	5q31.3	31.3
LRRC59	55379	17	50375059	50397523	-1	17q21.33	21.33
PPT1	5538	1	40071461	40097727	-1	1p34.2	-34.2
MCM10	55388	10	13161554	13211104	1	10p13	-13
PPY	5539	17	43940804	43942476	-1	17q21.31	21.31
AVPR2	554	X	153902531	153907166	1	Xq28	28
NPY4R	5540	10	46461099	46465958	-1	10q11.22	11.22
PRB1	5542	12	11351823	11395566	-1	12p13.2	-13.2
ZNF331	55422	19	53519527	53580269	1	19q13	13
SIRPG	55423	20	1629152	1657779	-1	20p13	-13
HIST2H4B	554313	1	149854045	149861210	-1	1q21.2	21.2
YOD1	55432	1	207043849	207052980	-1	1q32.1	32.1
AP1AR	55435	4	112231740	112273110	1	4q25	25
STRADB	55437	2	201387858	201480846	1	2q33.1	33.1
PRB3	5544	12	11265924	11269805	-1	12p13.2	-13.2
PRB4	5545	12	11307077	11310436	-1	12p13.2	-13.2
CAMK2N1	55450	1	20482391	20486210	-1	1p36.12	-36.12
CSGALNACT2	55454	10	43138445	43185302	1	10q11.21	11.21
PRCC	5546	1	156750610	156800815	1	1q23.1	23.1
DNAJA4	55466	15	78264086	78282196	1	15q25.1	25.1
PRCP	5547	11	82822936	82970584	-1	11q14	14
PRELP	5549	1	203475806	203491352	1	1q32.1	32.1
PREP	5550	6	105273220	105454062	-1	6q21	21
ETNK1	55500	12	22625075	22690665	1	12p12.1	-12.1
CHST12	55501	7	2403588	2448484	1	7p22.3	-22.3
HES6	55502	2	238238267	238240662	-1	2q37.3	37.3
TRPV6	55503	7	142932365	142946922	-1	7q34	34
TNFRSF19	55504	13	23570370	23676104	1	13q12.12	12.12
NOP10	55505	15	34341719	34343136	-1	15q14	14
H2AFY2	55506	10	70052846	70112282	1	10q22.1	22.1
BATF3	55509	1	212686417	212699840	-1	1q32.3	32.3
PRF1	5551	10	70597348	70602759	-1	10q22.1	22.1
DDX43	55510	6	73394828	73417566	1	6q13	13
SMPD3	55512	16	68358327	68448508	-1	16q22.1	22.1
SRGN	5552	10	69088103	69104805	1	10q22.1	22.1
TRIM36	55521	5	115124762	115180546	-1	5q22.3	22.3
FEM1A	55527	19	4791734	4801273	1	19p13.3	-13.3
PRG2	5553	11	57386780	57390650	-1	11q12.1	12.1
SVOP	55530	12	108907741	109021068	-1	12q24.11	24.11
ELMOD1	55531	11	107591091	107666779	1	11q22.3	22.3
MAML3	55534	4	139716753	140154184	-1	4q31.1	31.1
CDCA7L	55536	7	21900899	21945903	-1	7p15.3	-15.3
PRH1	5554	12	10824960	11167778	-1	12p13.2	-13.2
IL17RB	55540	3	53846568	53865794	1	3p21.1	-21.1
RBM38	55544	20	57391396	57409333	1	20q13.31	13.31
PRH2	5555	12	10929236	10932341	1	12p13.2	-13.2
ZNF823	55552	19	11721265	11739009	-1	19p13.2	-13.2
SOX6	55553	11	15966449	16739591	-1	11p15.3	-15.3
KLK15	55554	19	50825289	50837213	-1	19q13.33	13.33
PLXNA3	55558	X	154458281	154477779	1	Xq28	28
HAUS7	55559	X	153447666	153495516	-1	Xq28	28
CDC42BPG	55561	11	64823052	64844653	-1	11q13.1	13.1
ZNF821	55565	16	71859680	71895336	-1	16q22.2	22.2
DNAH3	55567	16	20933111	21159441	-1	16p12.3	-12.3
GALNT10	55568	5	154190730	154420984	1	5q33.2	33.2
PRIM1	5557	12	56731296	56752374	-1	12q13.3	13.3
FOXRED1	55572	11	126269055	126278131	1	11q24.2	24.2
STAB2	55576	12	103587273	103766719	1	12q23.3	23.3
NAGK	55577	2	71064344	71079808	1	2p13.3	-13.3
SUPT20H	55578	13	37009312	37059713	-1	13q13.3	13.3
PRIM2	5558	6	57314805	57646850	1	6p11.2	-11.2
UBE2Q1	55585	1	154548577	154559028	-1	1q21.3	21.3
MED29	55588	19	39391303	39400641	1	19q13.2	13.2
BMP2K	55589	4	78776342	78916372	1	4q21.21	21.21
VEZT	55591	12	95217746	95302799	1	12q22	22
OTUD5	55593	X	48922028	48958386	-1	Xp11.23	-11.23
ZCCHC8	55596	12	122471599	122501073	-1	12q24.31	24.31
RNPC3	55599	1	103525691	103555239	1	1p21.1	-21.1
ITLN1	55600	1	160876540	160885180	-1	1q23.3	23.3
CDKN2AIP	55602	4	183444635	183449064	1	4q35.1	35.1
TENT5A	55603	6	81491439	81752774	-1	6q14.1	14.1
KIF21A	55605	12	39293228	39443390	-1	12q12	12
PPP1R9A	55607	7	94907202	95296415	1	7q21.3	21.3
ANKRD10	55608	13	110878540	110915069	-1	13q34	34
OTUB1	55611	11	63985853	64001811	1	11q13.1	13.1
MTMR8	55613	X	64268081	64395452	-1	Xq11.2	11.2
KIF16B	55614	20	16272104	16573434	-1	20p12.1	-12.1
PRR5	55615	22	44668547	44737681	1	22q13.31	13.31
ASAP3	55616	1	23428563	23484568	-1	1p36.12	-36.12
TASP1	55617	20	13389392	13638932	-1	20p12.1	-12.1
DOCK10	55619	2	224765090	225042445	-1	2q36.2	36.2
PRKAA1	5562	5	40759379	40798374	-1	5p13.1	-13.1
STAP2	55620	19	4324043	4342786	-1	19p13.3	-13.3
TRMT1	55621	19	13104902	13117567	-1	19p13.13	-13.13
TTC27	55622	2	32628032	32821051	1	2p22.3	-22.3
POMGNT1	55624	1	46188682	46220305	-1	1p34.1	-34.1
ZDHHC7	55625	16	84974175	85011535	-1	16q24.1	24.1
AMBRA1	55626	11	46396414	46594125	-1	11p11.2	-11.2
SMPD4	55627	2	130151392	130182750	-1	2q21.1	21.1
ZNF407	55628	18	74597870	75065671	1	18q23	23
PNRC2	55629	1	23956839	23963462	1	1p36.11	-36.11
PRKAA2	5563	1	56645314	56715335	1	1p32.2	-32.2
LRRC40	55631	1	70144805	70205579	-1	1p31.1	-31.1
G2E3	55632	14	30559158	30620064	1	14q12	12
TBC1D22B	55633	6	37257772	37332970	1	6p21.2	-21.2
CHD7	55636	8	60678740	60868028	1	8q12.2	12.2
SYBU	55638	8	109573978	109691791	-1	8q23.2	23.2
PRKAB1	5564	12	119667864	119681624	1	12q24.23	24.23
BTBD2	55643	19	1985438	2034881	-1	19p13.3	-13.3
OSGEP	55644	14	20446401	20455089	-1	14q11.2	11.2
LYAR	55646	4	4267701	4290154	-1	4p16.3	-16.3
PRKAB2	5565	1	147155106	147172550	-1	1q21.1	21.1
NHP2	55651	5	178149463	178153894	-1	5q35.3	35.3
SLC48A1	55652	12	47753916	47782751	1	12q13.11	13.11
NLRP2	55655	19	54894717	54929555	1	19q13.42	13.42
INTS8	55656	8	94813311	94881746	1	8q22.1	22.1
ZNF692	55657	1	248850006	248859144	-1	1q44	44
RNF126	55658	19	647526	663233	-1	19p13.3	-13.3
PRKACA	5566	19	14091688	14118084	-1	19p13.1	-13.1
PRPF40A	55660	2	152651593	152717997	-1	2q23.3	23.3
DDX27	55661	20	49219295	49244077	1	20q13.13	13.13
HIF1AN	55662	10	100529072	100559998	1	10q24.31	24.31
ZNF446	55663	19	58474017	58481230	1	19q13.43	13.43
CDC37L1	55664	9	4679559	4708399	1	9p24.1	-24.1
NPLOC4	55666	17	81556887	81648465	-1	17q25.3	25.3
GPATCH2L	55668	14	76151916	76254342	1	14q24.3	24.3
MFN1	55669	3	179347709	179394936	1	3q26.33	26.33
PRKACB	5567	1	84078062	84238498	1	1p31.1	-31.1
PEX26	55670	22	18077920	18131138	1	22q11.21	11.21
PPP4R3A	55671	14	91457611	91510554	-1	14q32.12	32.12
IWS1	55677	2	127436207	127526886	-1	2q14.3	14.3
LIMS2	55679	2	127638381	127681786	-1	2q14.3	14.3
PRKACG	5568	9	69012529	69014113	-1	9q21.11	21.11
RUFY2	55680	10	68341107	68407294	-1	10q21.3	21.3
SCYL2	55681	12	100267140	100341715	1	12q23.1	23.1
KANSL3	55683	2	96593170	96642787	-1	2q11.2	11.2
RABL6	55684	9	136807943	136841187	1	9q34.3	34.3
PKIA	5569	8	78516340	78605267	1	8q21.13	21.13
PACS1	55690	11	66070272	66244744	1	11q13.1	13.1
FRMD4A	55691	10	13643706	14462142	-1	10p13	-13
LUC7L	55692	16	188969	229463	-1	16p13.3	-13.3
NSUN5	55695	7	73302516	73308826	-1	7q11.23	11.23
RBM22	55696	5	150690792	150701077	-1	5q33.1	33.1
VAC14	55697	16	70687439	70801160	-1	16q22.1	22.1
RADIL	55698	7	4797055	4883716	-1	7p22.1	-22.1
IARS2	55699	1	220094132	220148041	1	1q41	41
PKIB	5570	6	122471917	122726373	1	6q22.31	22.31
MAP7D1	55700	1	36155579	36180849	1	1p34.3	-34.3
ARHGEF40	55701	14	21070273	21090248	1	14q11.2	11.2
YJU2	55702	19	4247080	4269088	1	19p13.3	-13.3
POLR3B	55703	12	106357748	106510198	1	12q23.3	23.3
CCDC88A	55704	2	55287842	55419895	-1	2p16.1	-16.1
IPO9	55705	1	201829149	201884291	1	1q32.1	32.1
NDC1	55706	1	53765478	53838463	-1	1p32.3	-32.3
NECAP2	55707	1	16440721	16460078	1	1p36.13	-36.13
KBTBD4	55709	11	47572197	47578976	-1	11p11.2	-11.2
PRKAG1	5571	12	49002274	49018807	-1	12q13.12	13.12
ZNF334	55713	20	46499630	46513559	-1	20q13.12	13.12
TENM3	55714	4	182143987	182803024	1	4q34.3	34.3
DOK4	55715	16	57471922	57487327	-1	16q21	21
LMBR1L	55716	12	49096551	49110900	-1	12q13.12	13.12
WDR11	55717	10	120851305	120909524	1	10q26.12	26.12
POLR3E	55718	16	22297375	22335101	1	16p12.2	-12.2
SLF2	55719	10	100912963	100965134	1	10q24.31	24.31
TSR1	55720	17	2322396	2336657	-1	17p13.3	-13.3
CEP72	55722	5	612340	667168	1	5p15.33	-15.33
ASF1B	55723	19	14119512	14136613	-1	19p13.12	-13.12
INTS13	55726	12	26905181	26938326	-1	12p11.23	-11.23
N4BP2	55728	4	40056850	40158252	1	4p14	-14
ATF7IP	55729	12	14365632	14502935	1	12p13.1	-13.1
PRKAR1A	5573	17	68511780	68551319	1	17q24.2	24.2
ZFP64	55734	20	52051663	52204308	-1	20q13.2	13.2
DNAJC11	55735	1	6634168	6701924	-1	1p36.31	-36.31
VPS35	55737	16	46656132	46689518	-1	16q11.2	11.2
ARFGAP1	55738	20	63272785	63289790	1	20q13.33	13.33
NAXD	55739	13	110615460	110639993	1	13q34	34
ENAH	55740	1	225486835	225653142	-1	1q42.12	42.12
EDEM2	55741	20	35115364	35147336	-1	20q11.22	11.22
PARVA	55742	11	12377563	12535356	1	11p15.3	-15.3
CHFR	55743	12	132822187	132956304	-1	12q24.33	24.33
NUP133	55746	1	229440259	229508341	-1	1q42.13	42.13
CNDP2	55748	18	74495816	74523454	1	18q22.3	22.3
CCAR1	55749	10	68721012	68792377	1	10q21.3	21.3
PRKAR1B	5575	7	549197	727650	-1	7p22.3	-22.3
AGK	55750	7	141633901	141655244	1	7q34	34
SEPT11	55752	4	76949703	77040384	1	4q21.1	21.1
CDK5RAP2	55755	9	120388869	120580170	-1	9q33.2	33.2
INTS9	55756	8	28767661	28890242	-1	8p21.1	-21.1
UGGT2	55757	13	95801580	96053482	-1	13q32.1	32.1
RCOR3	55758	1	211258377	211316385	1	1q32.2	32.2
WDR12	55759	2	202874261	203014798	-1	2q33.2	33.2
PRKAR2A	5576	3	48744597	48847874	-1	3p21.31	-21.31
DHX32	55760	10	125836337	125896436	-1	10q26.2	26.2
TTC17	55761	11	43358920	43494933	1	11p12	-12
EXOC1	55763	4	55853648	55905086	1	4q12	12
INAVA	55765	1	200891048	200915742	1	1q32.1	32.1
NGLY1	55768	3	25718944	25790039	-1	3p24.2	-24.2
